,team_id,win,losses,name,tag,last_match_time,rating,TS_rating,capitan,player_1,player_2,player_3,player_4,player_5
7371919,7371919,3,1,VINA GARUT ASOY,VINA,1567373018,1030.8357580812274,"trueskill.Rating(mu=1069.720, sigma=32.225)",417810937,417810937,257343801,362630414,421590009,170754423
5031627,5031627,2,1,FPI Forever in Hearth,FPI,1567360117,1013.8278203282016,"trueskill.Rating(mu=1029.732, sigma=62.763)",203482167,417810937,150320462,407370435,149274576,203482167
7371923,7371923,0,1,Garut Pride,GP,1567357818,984.7363067935221,"trueskill.Rating(mu=958.134, sigma=82.748)",203482167,189763926,150320462,150391893,407370435,203482167
7371930,7371930,1,0,Anti Aboy,_,1567360117,1017.4358728782763,"trueskill.Rating(mu=1103.084, sigma=71.153)",879103114,257343801,189763926,150391893,362630414,879103114
6354355,6354355,0,1,Tangina Gaming,TangInaMo,1567373018,984.7156928791037,"trueskill.Rating(mu=957.240, sigma=75.306)",879103114,150320462,150391893,149274576,198065789,879103114
7364603,7364603,0,1,Sekidipap pap ,PAP,1567531210,980.8107960152383,"trueskill.Rating(mu=900.906, sigma=63.025)",292385336,292385336,390976187,858039653,154922850,108917612
6166055,6166055,1,4,TEAM WAYS,TEAMWAYS,1568130329,961.8677571011976,"trueskill.Rating(mu=978.725, sigma=33.032)",189536858,189536858,917415428,374387478,182654212,210802903
7358791,7358791,1,0,SVALINN,SVL |,1567611598,1015.3223352343108,"trueskill.Rating(mu=1042.443, sigma=80.398)",174060046,306104377,264726984,386030581,174060046,235585061
7374566,7374566,0,1,THE OUTSTANDIN,OST,1567684610,983.6690797894748,"trueskill.Rating(mu=964.108, sigma=76.048)",369419637,369419637,171323971,336228026,875735313,931981470
2654262,2654262,0,2,Beban Hidup,178Pride,1567775712,969.4557487478188,"trueskill.Rating(mu=922.203, sigma=68.942)",192579933,192579933,193746105,290057540,202368202,105717860
7300701,7300701,1,2,Ceng Gaming,CG,1567775833,988.114392495261,"trueskill.Rating(mu=998.061, sigma=48.024)",361095756,226123433,181697349,361095756,417974069,197738340
7297148,7297148,0,1,DEPTH REBORN,DEPTH_,1567685256,986.0982942088476,"trueskill.Rating(mu=971.417, sigma=84.594)",360029678,360029678,318205142,300763692,199291117,174859123
7316121,7316121,0,1,D.4 Division,D.A4,1567685292,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",444883097,332120685,130510416,444883097,164257103,390081352
7345540,7345540,4,2,ASK x 73PZ,ASK x 73PZ,1567863090,1033.0457404419794,"trueskill.Rating(mu=1043.032, sigma=27.571)",161577087,161577087,342298794,404714164,112882966,180321730
7374583,7374583,4,1,BRBT SQUAD,BRBT,1567865011,1055.126002310262,"trueskill.Rating(mu=1078.283, sigma=18.501)",1003109229,1003109229,199152136,918258061,377431279,999437442
7374584,7374584,0,1,JW Gaming,JWG,1567685589,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",340562312,340562312,212886891,100649918,128307345,896307831
7374099,7374099,2,2,PENARI VILLAGER,PAGER,1567779453,1006.0565506191248,"trueskill.Rating(mu=1022.378, sigma=44.247)",162212417,162212417,348119361,891988756,188109159,156567110
7371882,7371882,0,1,TEAM SULTAN ,SULTAN,1567685592,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",345060102,345060102,844609310,96414799,119401005,355283004
7374508,7374508,1,1,PANKLEP STACK,PUNKCLAP,1567688744,1000.0,"trueskill.Rating(mu=1009.828, sigma=68.237)",148053629,371127393,884689415,148053629,478141392,151352096
7373889,7373889,1,1,Nevermind,NVM,1567692059,999.3534894019556,"trueskill.Rating(mu=987.516, sigma=65.305)",967614852,967614852,185519565,298492334,233832298,379224383
7372417,7372417,1,1,Winning Not Everything,WNEV,1567689289,1000.0,"trueskill.Rating(mu=1009.828, sigma=68.237)",393418984,383288516,219925109,393418984,248194329,403124813
7373888,7373888,0,1,Pohon Pisang,PP.,1567686008,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",860336740,860336740,224664793,212196969,347659160,183694440
7079045,7079045,4,3,PRFS E-Sport,PRFS,1567948194,1043.8875411505383,"trueskill.Rating(mu=1087.693, sigma=7.918)",111593051,111593051,476907358,142878005,1002033830,392024328
7373886,7373886,1,1,Fourzerozone Esport,40z,1567775472,1002.4103534129387,"trueskill.Rating(mu=1059.667, sigma=49.307)",322091000,322091000,235035394,349373897,359210278,236347958
7358003,7358003,1,2,Dragon Strom,DS,1567771843,991.5719281513652,"trueskill.Rating(mu=1060.326, sigma=41.670)",364164435,137121003,364164435,177201025,838027776,907652469
7374615,7374615,0,2,Cendol Dawet 500 AN,_,1567775546,970.6590403472644,"trueskill.Rating(mu=951.400, sigma=70.489)",332063855,332063855,1008222699,398410583,184566811,214200713
7363198,7363198,0,1,FORTIUS,FRT,1567687821,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",102202369,102202369,182280069,347613126,334002532,322820749
7374634,7374634,1,0,HARDCORE,HC,1567687821,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",180740692,105818981,180740692,186065571,107957539,835510395
7371868,7371868,0,1,sadboi,sad,1567687923,988.3116057948434,"trueskill.Rating(mu=966.230, sigma=77.017)",867273808,117543350,867273808,986042711,313970827,221338129
7375343,7375343,0,1,Mavis Esport,M,1567771967,984.0334177985136,"trueskill.Rating(mu=947.370, sigma=76.100)",916760240,916760240,354959702,333909845,881657155,185589632
7359845,7359845,0,1,Orion eSport,Orion,1567774858,984.0922521401396,"trueskill.Rating(mu=944.791, sigma=77.475)",394304938,1012042965,571399748,394304938,421138166,316101260
7375393,7375393,0,1,FORTIUSS ESPORT,FS,1567775022,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",102202369,102202369,334002532,316022638,182280069,322820749
7374562,7374562,1,1,THE OUTSTANDIN,OST,1567778768,1000.6555516509352,"trueskill.Rating(mu=987.176, sigma=54.738)",899654571,369419637,899654571,226974263,298417889,200351641
7360890,7360890,3,5,RED CODE,RC,1569175126,991.0166919794827,"trueskill.Rating(mu=1085.549, sigma=4.278)",193704726,193704726,119137163,103850210,118721929,113735534
7036195,7036195,0,1,No IET,NI,1567799746,986.6942230661227,"trueskill.Rating(mu=973.536, sigma=84.934)",231496806,231496806,129373140,177325903,157433829,106754852
7375924,7375924,2,7,Reason J J B.ONE,_,1568095911,945.2100650131005,"trueskill.Rating(mu=1087.527, sigma=7.608)",171180218,373207588,171180218,165519267,167648978,362126882
7375313,7375313,22,15,Virgin Gaming,Virgin,1569129754,1056.7210803022454,"trueskill.Rating(mu=1085.816, sigma=1.597)",106265700,896458274,380426714,106265700,144357551,404529913
7375341,7375341,58,60,Hillary Gaming,HG,1585029438,1029.8305423591694,"trueskill.Rating(mu=1082.694, sigma=0.963)",906242081,195892566,392130920,906242081,849631987,986630105
7361186,7361186,6,8,Team Serum,_,1570867650,985.9797535398759,"trueskill.Rating(mu=1081.452, sigma=3.919)",159235251,159235251,140095766,86765434,897269487,102020930
7375922,7375922,2,1,Team Reason,_,1568092486,1017.8252459925168,"trueskill.Rating(mu=1069.306, sigma=19.826)",171180218,373207588,171180218,165519267,167648978,362126882
7371683,7371683,1,0,GroveSt4Life,да,1567857971,1016.0,"trueskill.Rating(mu=1079.220, sigma=69.805)",394955161,917349395,188940277,394955161,157591765,193088454
7314323,7314323,1,0,TsokChpok,7sok,1567858393,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",424588986,903397160,123762148,136127796,926674606,424588986
549800,549800,0,1,Vega Squadron_,Vega,1567858393,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",57232351,240228946,311058028,21737986,385334327,57232351
7236910,7236910,1,2,Northern Lights,NLT,1567887706,989.3456948581636,"trueskill.Rating(mu=1067.608, sigma=14.131)",72156367,402566274,124604563,181532808,122990544,72156367
7387438,7387438,1,7,Newbee.Y,_,1568537660,929.4059785565727,"trueskill.Rating(mu=1074.166, sigma=8.415)",119594755,119594755,391589664,181288255,125260566,144597422
7136952,7136952,0,1,Resurgence,RSG,1567925083,985.9405734116341,"trueskill.Rating(mu=962.256, sigma=75.327)",99983413,99983413,119939006,193884241,109163420,392565237
7371538,7371538,0,1,Natural Burn Killers,NBK,1567943928,983.9660918698307,"trueskill.Rating(mu=934.101, sigma=75.532)",318991893,168829251,318991893,126055357,144618263,153972421
6740541,6740541,10,7,next na slarke,_,1572806214,1031.9873085590652,"trueskill.Rating(mu=1148.307, sigma=13.118)",367911633,367911633,374874573,62403610,322232802,189875608
6637184,6637184,1,1,BanMeepo,_,1567951137,1000.0174133628966,"trueskill.Rating(mu=992.146, sigma=56.475)",233675435,260249043,293961422,233675435,151306147,189262406
7387862,7387862,2,4,Мужыки,Мужык,1569769276,975.4294717481557,"trueskill.Rating(mu=996.671, sigma=43.926)",222496089,222496089,374578099,217448747,375530266,374109157
2187650,2187650,0,1,.RA'KI.,RA'KI,1567945160,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",113813210,859349849,113813210,207482476,125502957,185239351
6490995,6490995,31,24,SMARACIS eSports,SMARACIS,1587474613,1075.4694984568139,"trueskill.Rating(mu=1084.722, sigma=1.731)",129035220,129035220,168291251,172099728,86317757,41843638
7377996,7377996,1,0,Team Colizeum,Colizeum,1567945250,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",207283505,207283505,168126336,181886654,114003964,82650999
6878393,6878393,2,6,Casual Gamers,CG,1586531515,946.190605926079,"trueskill.Rating(mu=963.652, sigma=40.785)",126172556,126172556,98197368,158897083,121885658,108329926
6705380,6705380,0,1,Commission of Counter Dota,CCD,1567945476,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",261055396,261055396,245104860,919397189,362820541,361799454
7387874,7387874,2,0,Together We Stand,TWS,1567949007,1031.263693206478,"trueskill.Rating(mu=1084.933, sigma=73.178)",149346253,252162427,158483447,120017790,149346253,104577677
6165487,6165487,0,1,SBORNAYA_ZAVODA,zvd,1567945581,983.2975328274754,"trueskill.Rating(mu=921.982, sigma=76.472)",333439868,302338862,228490455,371909652,849075810,333439868
7237260,7237260,1,0,SWAT,TS,1567945928,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",912293288,364244562,331528638,912293288,474834943,933082640
7375662,7375662,0,1,nameless ghouls,N-GHO,1567945928,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",173654540,173654540,164164287,228585769,179129824,248338804
5252649,5252649,0,1,PerzOFFka,OFF,1567946155,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",157335726,258584900,243800764,243611916,157335726,83039373
6240193,6240193,1,0,Kings of public,_,1567946155,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",125779085,174987536,141905501,302452206,125779085,907715396
6775428,6775428,0,1,Wesq INC,WESQ,1567947314,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",842985783,880997053,842985783,929598190,298556383,176249504
7235494,7235494,1,0,MIG GAMING,MIG,1567947314,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",86953944,400709028,79809603,198035908,363871826,86953944
7360480,7360480,0,1,IQ Gaming ,IQ,1567949007,984.7363067935221,"trueskill.Rating(mu=958.134, sigma=82.748)",191769799,309157625,191769799,138880576,168291251,372801387
2792140,2792140,0,1,3 man stun,3ms,1567954938,989.0343744270206,"trueskill.Rating(mu=966.061, sigma=76.911)",428376930,91922535,76486776,174883455,126839806,428376930
6121667,6121667,0,1,RedStar eSports,Redstar,1567961939,989.4847426801364,"trueskill.Rating(mu=966.062, sigma=76.911)",239095966,239095966,161529527,191902208,246416913,230021731
7375761,7375761,5,1,HellRaisers,HR,1569183794,1066.6611072541875,"trueskill.Rating(mu=1114.658, sigma=14.582)",11865327,11865327,123051238,56351509,113331514,152455523
7299465,7299465,18,24,Modus Unity,Modus,1581350801,1041.8167015034962,"trueskill.Rating(mu=1083.749, sigma=1.723)",79809603,79809603,205517338,127530803,214853734,122922461
7377834,7377834,0,1,thfth,fghjngh,1568030956,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",130661925,148409928,1017391976,218196097,130661925,1010897634
6818714,6818714,22,13,Cascade Esports,cSc,1587030270,1081.9132983506565,"trueskill.Rating(mu=1082.658, sigma=2.784)",868118310,302214028,86891646,104749803,885744601,868118310
7360792,7360792,0,1,Mottex Cyber High,MCH,1568031054,984.8967731351615,"trueskill.Rating(mu=952.646, sigma=72.784)",118676808,108566181,118676808,1007791767,158812221,1026318629
5923623,5923623,1,1,TheLastJedis,_,1568040571,1001.2341742717626,"trueskill.Rating(mu=1042.738, sigma=34.757)",172739956,172739956,184059214,127617979,455489235,86817182
7379686,7379686,1,1,MY MUTANTI,_,1568040761,997.0633775860292,"trueskill.Rating(mu=1006.121, sigma=54.798)",401024207,401024207,150748346,106278629,344861218,132486134
6847634,6847634,0,2,CyberSable,CyberSable,1572690259,969.4695015289757,"trueskill.Rating(mu=926.063, sigma=74.338)",58149408,91663166,58149408,113740901,93954809,43491854
7388110,7388110,0,1,White Wolves,|W.W|,1568034004,982.5976263515939,"trueskill.Rating(mu=903.034, sigma=72.145)",304062092,304062092,411911606,331647193,485596870,843878589
7389779,7389779,1,1,Adroit,Adroit,1569400192,1005.0634458944277,"trueskill.Rating(mu=1115.861, sigma=31.209)",100616105,127077041,104512126,113874152,100616105,355168766
7391517,7391517,8,2,Jinx_Pro_Amanda,JPA,1568536309,1081.0988240736376,"trueskill.Rating(mu=1124.094, sigma=28.079)",317524478,317524478,145600639,166890160,192800967,168349630
7360136,7360136,0,1,Feelsbadman,Fbm,1568375967,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",167854801,230866735,107038453,167854801,171026027,126670317
7391552,7391552,1,1,AUTIXM,AUTIXM,1568463119,999.2636932064779,"trueskill.Rating(mu=998.922, sigma=69.518)",142021230,142021230,253909209,142710917,142630226,417478113
7387912,7387912,0,2,Stesorid Rectal,SR,1568462551,968.7363067935221,"trueskill.Rating(mu=915.067, sigma=73.178)",139559309,175486749,139559309,102027790,195310196,177396562
7360719,7360719,0,1,Bertuah E-Sport,_,1568377409,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",879074062,879074062,323109077,325161155,426367678,351488267
7391438,7391438,1,2,WHITELOTUS,WL,1568464139,984.7378650066736,"trueskill.Rating(mu=987.732, sigma=60.110)",192066765,192066765,841827117,264520528,894918389,401852433
7391542,7391542,0,1,+5 Noobs,Noobs,1568377613,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",391585832,391585832,372846279,330549678,399984778,193414105
7391558,7391558,9,1,BOSS ANDRE,BA,1568542409,1121.0693545797326,"trueskill.Rating(mu=1188.194, sigma=21.811)",126316187,315539806,382484266,837525434,356168339,126316187
7359834,7359834,0,1,Veteran,VT,1568377656,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",182774939,248945819,182774939,275610260,293010488,372878969
6489503,6489503,1,2,SENTINEL,StunPez,1568464054,985.129104387644,"trueskill.Rating(mu=974.689, sigma=55.783)",453189496,453189496,346500205,419612648,461424359,403943805
6382660,6382660,0,1,IMpact,IMpacT元気,1568377801,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",265120884,265120884,263450220,942515828,387503638,328596251
7391494,7391494,5,3,PEJUANG RECEH,PRH,1568542409,1035.8242146377497,"trueskill.Rating(mu=1143.569, sigma=23.525)",407715987,472462747,407715987,1019234756,839906263,216402593
4422042,4422042,0,1,Survival Esport Arena,SEA,1568378484,985.3044320444742,"trueskill.Rating(mu=952.087, sigma=74.255)",332636776,146010561,446568480,400493038,375054914,332636776
7391505,7391505,2,2,Malam Minggu Miko,MMK,1568466319,1000.6804277008407,"trueskill.Rating(mu=1022.648, sigma=52.576)",260707244,260707244,229620400,121943332,262462732,396914161
3841070,3841070,0,1,Nuestra Gloria,Nu'Est,1568378691,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",340523470,340523470,371585559,337691932,377080580,382981153
7375268,7375268,0,1,Vendetta.Corp,VdC,1568378932,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",420674035,420674035,427217767,840258026,470779626,346162539
7358072,7358072,3,2,UMBRUSHCATENG,UC,1568463040,1016.1870895073796,"trueskill.Rating(mu=1067.340, sigma=38.201)",846382086,934251407,846382086,371051911,352808012,972130468
7391589,7391589,0,1,second_home ,jjwp,1568379140,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",323334453,444989069,379756389,1022766716,323334453,275766924
6273761,6273761,1,1,텣-ㄱ,텣-ㄱ,1568382997,1000.0,"trueskill.Rating(mu=1009.828, sigma=68.237)",177671177,301956072,367189085,348821538,460369249,177671177
3515585,3515585,0,1,Ganesha Team,GT,1568379594,984.7363067935221,"trueskill.Rating(mu=958.134, sigma=82.748)",398574825,398574825,343370341,342711129,341171145,340933003
7391540,7391540,2,2,The Fast Gaming,TFG,1568468342,1003.3885102978412,"trueskill.Rating(mu=1058.310, sigma=50.683)",283250854,377642212,333960883,191807708,283250854,294656802
7391553,7391553,0,1,autixm,AUTIXM,1568381657,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",142021230,142021230,142710917,253909209,142630226,142427595
7371665,7371665,0,1,MeepoMaster,MM,1568381828,985.9739817042442,"trueskill.Rating(mu=955.124, sigma=75.092)",250235465,246386537,345851165,250235465,405855823,308752764
4709701,4709701,1,1,Vorpal Sword,Vps,1568387618,1001.4387739660466,"trueskill.Rating(mu=1045.780, sigma=62.078)",268965152,268965152,333007936,337888968,1018143334,973271576
7391782,7391782,101,95,Team Lightning,_,1586504546,982.4001620416543,"trueskill.Rating(mu=1081.426, sigma=0.809)",1015445985,1014645107,1015728688,1014766785,1015445985,997105084
7391456,7391456,9,14,Concept,Concept,1573187494,952.5259925409928,"trueskill.Rating(mu=1080.650, sigma=2.114)",888082410,888082410,358788829,207769225,289899974,109917685
7394174,7394174,1,1,Ce'es Brotherhood,_,1568469734,1000.6802136969966,"trueskill.Rating(mu=1014.511, sigma=66.917)",183505915,374225080,906325391,404960128,183505915,184966362
7236963,7236963,0,1,JalaKotek,Jakot,1568462992,984.0,"trueskill.Rating(mu=938.370, sigma=76.089)",293143790,469217718,293143790,233234754,349982860,476454404
7394188,7394188,3,1,Dawnbringer,Dbr,1568474433,1031.9773833240322,"trueskill.Rating(mu=1121.585, sigma=35.760)",350974912,350974912,400815342,377068014,402400592,373226995
7395849,7395849,1,0,Cibai,Cibai,1568464151,1013.9346354470596,"trueskill.Rating(mu=1031.071, sigma=83.907)",221681909,221681909,444779077,841642205,183305223,185202108
7376268,7376268,0,1,MPH eSport,MPH,1568464669,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",340851450,188849543,410590205,340851450,181200407,444744526
